order_id,store_code,order_date,gross_sales,promo_deductions,guest_count
QU-002886,STR-B08,2024-04-23,159.57,0.0,6
QU-002887,STR-B08,2024-04-24,277.48,0.0,8
QU-002888,STR-B08,2024-04-24,341.68,0.0,4
QU-002889,STR-B08,2024-04-24,518.74,0.0,1
QU-002890,STR-B08,2024-04-25,405.22,0.0,8
QU-002891,STR-B08,2024-04-25,309.84,24.79,2
QU-002892,STR-B08,2024-04-25,241.22,28.95,3
QU-002893,STR-B08,2024-04-26,268.3,21.46,7
QU-002894,STR-B08,2024-04-26,367.11,0.0,9
QU-002895,STR-B08,2024-04-26,496.16,39.69,10
QU-002896,STR-B08,2024-04-26,248.76,0.0,4
QU-002897,STR-B08,2024-04-26,111.87,0.0,3
QU-002898,STR-B08,2024-04-26,438.97,35.12,6
QU-002899,STR-B08,2024-04-26,95.81,0.0,7
QU-002900,STR-B08,2024-04-27,210.79,0.0,10
QU-002901,STR-B08,2024-04-27,156.82,0.0,4
QU-002902,STR-B08,2024-04-27,474.76,37.98,2
QU-002903,STR-B08,2024-04-27,203.89,0.0,4
QU-002904,STR-B08,2024-04-28,214.13,0.0,8
QU-002905,STR-B08,2024-04-28,445.97,0.0,10
QU-002906,STR-B08,2024-04-28,165.43,0.0,7
QU-002907,STR-B08,2024-04-28,515.43,61.85,10
QU-002908,STR-B08,2024-04-28,209.68,25.16,6
QU-002909,STR-B08,2024-04-28,201.81,16.14,7
QU-002910,STR-B08,2024-04-28,408.81,0.0,10
QU-002911,STR-B08,2024-04-29,403.44,0.0,7
QU-002912,STR-B08,2024-04-29,404.31,48.52,4
QU-002913,STR-B08,2024-04-29,150.76,0.0,1
QU-002914,STR-B08,2024-04-30,164.76,19.77,2
QU-002915,STR-B08,2024-04-30,426.25,51.15,6
QU-002916,STR-B08,2024-04-30,353.04,0.0,7
QU-002917,STR-B08,2024-04-30,485.67,58.28,1
QU-002918,STR-B08,2024-04-30,343.5,41.22,1
QU-002919,STR-B08,2024-05-01,202.99,24.36,4
QU-002920,STR-B08,2024-05-01,189.38,0.0,8
QU-002921,STR-B08,2024-05-02,517.97,0.0,6
QU-002922,STR-B08,2024-05-02,446.5,0.0,8
QU-002923,STR-B08,2024-05-02,244.54,0.0,3
QU-002924,STR-B08,2024-05-03,300.07,0.0,8
QU-002925,STR-B08,2024-05-03,167.16,0.0,2
QU-002926,STR-B08,2024-05-03,434.2,0.0,4
QU-002927,STR-B08,2024-05-03,152.78,0.0,2
QU-002928,STR-B08,2024-05-03,258.71,31.05,4
QU-002929,STR-B08,2024-05-03,424.25,0.0,10
QU-002930,STR-B08,2024-05-03,490.91,39.27,5
QU-002931,STR-B08,2024-05-04,131.54,10.52,6
QU-002932,STR-B08,2024-05-04,440.37,0.0,7
QU-002933,STR-B08,2024-05-04,91.81,7.34,3
QU-002934,STR-B08,2024-05-04,423.21,0.0,10
QU-002935,STR-B08,2024-05-04,426.8,0.0,4
QU-002936,STR-B08,2024-05-04,175.7,14.06,7
QU-002937,STR-B08,2024-05-05,498.22,0.0,8
QU-002938,STR-B08,2024-05-05,229.19,0.0,10
QU-002939,STR-B08,2024-05-05,264.62,0.0,8
QU-002940,STR-B08,2024-05-05,118.25,0.0,9
QU-002941,STR-B08,2024-05-06,181.24,0.0,1
QU-002942,STR-B08,2024-05-06,284.99,0.0,10
QU-002943,STR-B08,2024-05-07,340.67,0.0,9
QU-002944,STR-B08,2024-05-07,203.13,16.25,6
QU-002945,STR-B08,2024-05-08,459.96,36.8,4
QU-002946,STR-B08,2024-05-08,276.03,33.12,6
QU-002947,STR-B08,2024-05-08,518.67,0.0,7
QU-002948,STR-B08,2024-05-08,286.99,22.96,6
QU-002949,STR-B08,2024-05-09,356.62,42.79,2
QU-002950,STR-B08,2024-05-09,494.86,59.38,7
QU-002951,STR-B08,2024-05-09,519.22,41.54,10
QU-002952,STR-B08,2024-05-09,280.41,0.0,3
QU-002953,STR-B08,2024-05-10,174.84,0.0,5
QU-002954,STR-B08,2024-05-10,336.0,40.32,6
QU-002955,STR-B08,2024-05-10,385.1,0.0,4
QU-002956,STR-B08,2024-05-10,283.63,0.0,5
QU-002957,STR-B08,2024-05-10,174.75,0.0,3
QU-002958,STR-B08,2024-05-11,351.05,28.08,3
QU-002959,STR-B08,2024-05-11,274.82,0.0,8
QU-002960,STR-B08,2024-05-11,291.2,0.0,5
QU-002961,STR-B08,2024-05-11,153.6,0.0,2
QU-002962,STR-B08,2024-05-11,458.87,0.0,3
QU-002963,STR-B08,2024-05-11,505.84,0.0,10
QU-002964,STR-B08,2024-05-12,172.47,20.7,2
QU-002965,STR-B08,2024-05-12,377.31,45.28,1
QU-002966,STR-B08,2024-05-12,484.21,0.0,8
QU-002967,STR-B08,2024-05-12,177.72,14.22,6
QU-002968,STR-B08,2024-05-12,133.4,0.0,10
QU-002969,STR-B08,2024-05-12,489.09,58.69,4
QU-002970,STR-B08,2024-05-12,403.36,0.0,1
QU-002971,STR-B08,2024-05-13,191.11,15.29,2
QU-002972,STR-B08,2024-05-13,100.49,0.0,4
QU-002973,STR-B08,2024-05-13,406.5,0.0,2
QU-002974,STR-B08,2024-05-14,226.67,18.13,4
QU-002975,STR-B08,2024-05-14,513.42,0.0,4
QU-002976,STR-B08,2024-05-14,118.14,9.45,2
QU-002977,STR-B08,2024-05-15,474.34,37.95,4
QU-002978,STR-B08,2024-05-15,489.8,0.0,6
QU-002979,STR-B08,2024-05-16,281.88,0.0,6
QU-002980,STR-B08,2024-05-16,464.8,0.0,4
QU-002981,STR-B08,2024-05-16,492.82,59.14,3
QU-002982,STR-B08,2024-05-16,229.17,0.0,8
QU-002983,STR-B08,2024-05-17,324.14,0.0,3
QU-002984,STR-B08,2024-05-17,104.02,12.48,3
QU-002985,STR-B08,2024-05-17,334.93,40.19,5
QU-002986,STR-B08,2024-05-17,236.63,28.4,1
QU-002987,STR-B08,2024-05-17,164.7,19.76,5
QU-002988,STR-B08,2024-05-17,239.03,0.0,9
QU-002989,STR-B08,2024-05-17,269.58,0.0,10
QU-002990,STR-B08,2024-05-18,273.7,0.0,6
QU-002991,STR-B08,2024-05-18,494.82,59.38,10
QU-002992,STR-B08,2024-05-18,174.05,0.0,6
QU-002993,STR-B08,2024-05-18,196.99,15.76,6
QU-002994,STR-B08,2024-05-19,176.13,21.14,7
QU-002995,STR-B08,2024-05-19,137.72,0.0,7
QU-002996,STR-B08,2024-05-19,290.36,0.0,7
QU-002997,STR-B08,2024-05-19,125.15,0.0,7
QU-002998,STR-B08,2024-05-20,227.05,0.0,4
QU-002999,STR-B08,2024-05-20,284.65,0.0,8
QU-003000,STR-B08,2024-05-21,254.5,0.0,3
QU-003001,STR-B08,2024-05-21,304.21,0.0,8
QU-003002,STR-B08,2024-05-21,91.75,11.01,6
QU-003003,STR-B08,2024-05-22,435.97,0.0,2
QU-003004,STR-B08,2024-05-22,284.97,34.2,10
QU-003005,STR-B08,2024-05-22,220.11,0.0,7
QU-003006,STR-B08,2024-05-23,150.38,18.05,7
QU-003007,STR-B08,2024-05-23,281.91,0.0,1
QU-003008,STR-B08,2024-05-23,207.33,24.88,7
QU-003009,STR-B08,2024-05-23,162.97,0.0,2
QU-003010,STR-B08,2024-05-23,354.82,0.0,7
QU-003011,STR-B08,2024-05-24,327.34,26.19,6
QU-003012,STR-B08,2024-05-24,409.66,49.16,7
QU-003013,STR-B08,2024-05-24,386.81,30.94,5
QU-003014,STR-B08,2024-05-24,96.14,0.0,10
QU-003015,STR-B08,2024-05-24,442.89,0.0,6
QU-003016,STR-B08,2024-05-24,196.11,0.0,8
QU-003017,STR-B08,2024-05-24,509.03,0.0,1
QU-003018,STR-B08,2024-05-25,258.17,0.0,7
QU-003019,STR-B08,2024-05-25,138.24,0.0,9
QU-003020,STR-B08,2024-05-25,453.64,0.0,1
QU-003021,STR-B08,2024-05-25,187.48,15.0,3
QU-003022,STR-B08,2024-05-25,453.52,36.28,6
QU-003023,STR-B08,2024-05-25,210.98,16.88,7
QU-003024,STR-B08,2024-05-26,340.2,0.0,5
QU-003025,STR-B08,2024-05-26,145.7,0.0,10
QU-003026,STR-B08,2024-05-26,241.63,0.0,7
QU-003027,STR-B08,2024-05-26,381.21,0.0,4
QU-003028,STR-B08,2024-05-27,367.92,0.0,9
QU-003029,STR-B08,2024-05-27,414.97,0.0,4
QU-003030,STR-B08,2024-05-27,139.83,0.0,3
QU-003031,STR-B08,2024-05-27,355.63,28.45,8
QU-003032,STR-B08,2024-05-28,474.44,0.0,4
QU-003033,STR-B08,2024-05-28,491.39,58.97,6
QU-003034,STR-B08,2024-05-28,355.56,0.0,10
QU-003035,STR-B08,2024-05-29,469.28,37.54,7
QU-003036,STR-B08,2024-05-29,196.31,0.0,9
QU-003037,STR-B08,2024-05-29,490.4,58.85,3
QU-003038,STR-B08,2024-05-29,150.96,0.0,4
QU-003039,STR-B08,2024-05-29,299.73,23.98,4
QU-003040,STR-B08,2024-05-30,264.26,31.71,8
QU-003041,STR-B08,2024-05-30,131.69,10.54,2
QU-003042,STR-B08,2024-05-30,504.98,40.4,6
QU-003043,STR-B08,2024-05-30,460.32,0.0,10
QU-003044,STR-B08,2024-05-30,415.67,0.0,4
QU-003045,STR-B08,2024-05-31,487.86,0.0,7
QU-003046,STR-B08,2024-05-31,376.16,45.14,10
QU-003047,STR-B08,2024-05-31,234.86,0.0,10
QU-003048,STR-B08,2024-05-31,203.38,16.27,4
QU-003049,STR-B08,2024-05-31,426.17,0.0,10
QU-003050,STR-B08,2024-05-31,336.71,26.94,3
QU-003051,STR-B08,2024-06-01,229.87,0.0,2
QU-003052,STR-B08,2024-06-01,282.07,0.0,10
QU-003053,STR-B08,2024-06-01,218.66,0.0,2
QU-003054,STR-B08,2024-06-01,224.26,26.91,2
QU-003055,STR-B08,2024-06-01,203.22,0.0,6
QU-003056,STR-B08,2024-06-01,198.55,0.0,10
QU-003057,STR-B08,2024-06-02,288.92,23.11,3
QU-003058,STR-B08,2024-06-02,223.85,0.0,9
QU-003059,STR-B08,2024-06-02,500.21,0.0,8
QU-003060,STR-B08,2024-06-02,202.53,0.0,1
QU-003061,STR-B08,2024-06-02,497.85,0.0,3
QU-003062,STR-B08,2024-06-02,410.18,32.81,8
QU-003063,STR-B08,2024-06-02,516.48,0.0,4
QU-003064,STR-B08,2024-06-03,198.14,15.85,7
QU-003065,STR-B08,2024-06-03,253.55,0.0,1
QU-003066,STR-B08,2024-06-03,504.83,40.39,10
QU-003067,STR-B08,2024-06-03,439.13,35.13,6
QU-003068,STR-B08,2024-06-04,376.85,0.0,10
QU-003069,STR-B08,2024-06-04,102.11,0.0,2
QU-003070,STR-B08,2024-06-05,99.94,0.0,4
QU-003071,STR-B08,2024-06-05,210.61,16.85,2
QU-003072,STR-B08,2024-06-05,245.9,0.0,5
QU-003073,STR-B08,2024-06-05,140.89,0.0,8
QU-003074,STR-B08,2024-06-06,310.75,37.29,3
QU-003075,STR-B08,2024-06-06,149.84,17.98,3
QU-003076,STR-B08,2024-06-07,127.86,0.0,10
QU-003077,STR-B08,2024-06-07,102.2,0.0,10
QU-003078,STR-B08,2024-06-07,385.95,0.0,2
QU-003079,STR-B08,2024-06-07,426.71,0.0,5
QU-003080,STR-B08,2024-06-07,279.72,22.38,3
QU-003081,STR-B08,2024-06-07,355.27,0.0,6
QU-003082,STR-B08,2024-06-08,228.46,0.0,8
QU-003083,STR-B08,2024-06-08,306.73,36.81,1
QU-003084,STR-B08,2024-06-08,198.56,15.88,6
QU-003085,STR-B08,2024-06-08,296.44,0.0,6
QU-003086,STR-B08,2024-06-08,252.0,30.24,5
QU-003087,STR-B08,2024-06-08,211.93,16.95,4
QU-003088,STR-B08,2024-06-09,180.62,0.0,9
QU-003089,STR-B08,2024-06-09,323.94,0.0,7
QU-003090,STR-B08,2024-06-09,237.34,28.48,1
QU-003091,STR-B08,2024-06-09,179.09,0.0,9
QU-003092,STR-B08,2024-06-09,175.93,0.0,9
QU-003093,STR-B08,2024-06-10,216.67,0.0,1
QU-003094,STR-B08,2024-06-10,140.53,0.0,7
QU-003095,STR-B08,2024-06-10,374.58,0.0,5
QU-003096,STR-B08,2024-06-11,176.58,21.19,4
QU-003097,STR-B08,2024-06-11,466.0,0.0,2
QU-003098,STR-B08,2024-06-12,383.63,0.0,4
QU-003099,STR-B08,2024-06-12,212.42,0.0,1
QU-003100,STR-B08,2024-06-12,501.56,40.12,2
QU-003101,STR-B08,2024-06-12,325.23,0.0,2
QU-003102,STR-B08,2024-06-12,358.99,43.08,3
QU-003103,STR-B08,2024-06-13,434.36,0.0,7
QU-003104,STR-B08,2024-06-13,376.02,45.12,3
QU-003105,STR-B08,2024-06-14,118.82,9.51,8
QU-003106,STR-B08,2024-06-14,516.3,61.96,2
QU-003107,STR-B08,2024-06-14,380.32,0.0,9
QU-003108,STR-B08,2024-06-14,435.04,0.0,3
QU-003109,STR-B08,2024-06-14,487.94,0.0,9
QU-003110,STR-B08,2024-06-15,471.55,56.59,8
QU-003111,STR-B08,2024-06-15,481.23,0.0,6
QU-003112,STR-B08,2024-06-15,283.38,0.0,4
QU-003113,STR-B08,2024-06-15,426.41,34.11,5
QU-003114,STR-B08,2024-06-15,206.29,0.0,2
QU-003115,STR-B08,2024-06-16,239.93,19.19,3
QU-003116,STR-B08,2024-06-16,315.05,0.0,10
QU-003117,STR-B08,2024-06-16,511.29,40.9,3
QU-003118,STR-B08,2024-06-16,221.65,0.0,3
QU-003119,STR-B08,2024-06-16,189.56,0.0,10
QU-003120,STR-B08,2024-06-17,114.76,0.0,8
QU-003121,STR-B08,2024-06-17,362.48,43.5,2
QU-003122,STR-B08,2024-06-17,202.38,0.0,10
QU-003123,STR-B08,2024-06-18,348.65,0.0,4
QU-003124,STR-B08,2024-06-18,357.5,0.0,8
QU-003125,STR-B08,2024-06-19,314.11,25.13,10
QU-003126,STR-B08,2024-06-19,193.86,0.0,4
QU-003127,STR-B08,2024-06-19,337.82,0.0,1
QU-003128,STR-B08,2024-06-20,455.57,36.45,4
QU-003129,STR-B08,2024-06-20,184.68,22.16,3
QU-003130,STR-B08,2024-06-20,281.2,0.0,4
QU-003131,STR-B08,2024-06-20,497.66,0.0,9
QU-003132,STR-B08,2024-06-20,378.03,0.0,5
QU-003133,STR-B08,2024-06-21,258.22,30.99,10
QU-003134,STR-B08,2024-06-21,392.86,0.0,9
QU-003135,STR-B08,2024-06-21,245.74,0.0,6
QU-003136,STR-B08,2024-06-21,407.8,0.0,2
QU-003137,STR-B08,2024-06-21,90.69,0.0,6
QU-003138,STR-B08,2024-06-21,381.78,0.0,5
QU-003139,STR-B08,2024-06-21,326.74,0.0,8
QU-003140,STR-B08,2024-06-22,91.68,0.0,1
QU-003141,STR-B08,2024-06-22,247.57,29.71,8
QU-003142,STR-B08,2024-06-22,95.99,0.0,3
QU-003143,STR-B08,2024-06-22,163.13,13.05,8
QU-003144,STR-B08,2024-06-22,231.13,27.74,1
QU-003145,STR-B08,2024-06-23,238.09,0.0,10
QU-003146,STR-B08,2024-06-23,493.43,59.21,4
QU-003147,STR-B08,2024-06-23,336.89,0.0,4
QU-003148,STR-B08,2024-06-23,165.66,0.0,2
QU-003149,STR-B08,2024-06-23,400.94,0.0,8
QU-003150,STR-B08,2024-06-24,308.53,0.0,1
QU-003151,STR-B08,2024-06-24,514.52,61.74,8
QU-003152,STR-B08,2024-06-24,164.1,0.0,8
QU-003153,STR-B08,2024-06-25,517.23,0.0,3
QU-003154,STR-B08,2024-06-25,275.47,22.04,1
QU-003155,STR-B08,2024-06-25,366.75,29.34,10
QU-003156,STR-B08,2024-06-25,273.33,0.0,4
QU-003157,STR-B08,2024-06-26,432.6,0.0,6
QU-003158,STR-B08,2024-06-26,134.49,10.76,7
QU-003159,STR-B08,2024-06-27,449.34,53.92,10
QU-003160,STR-B08,2024-06-27,164.94,0.0,8
QU-003161,STR-B08,2024-06-27,212.84,0.0,2
QU-003162,STR-B08,2024-06-27,456.91,0.0,5
QU-003163,STR-B08,2024-06-27,246.7,0.0,9
QU-003164,STR-B08,2024-06-28,364.76,0.0,7
QU-003165,STR-B08,2024-06-28,492.8,39.42,3
QU-003166,STR-B08,2024-06-28,117.49,0.0,10
QU-003167,STR-B08,2024-06-28,492.05,0.0,10
QU-003168,STR-B08,2024-06-28,104.14,12.5,5
QU-003169,STR-B08,2024-06-29,122.29,0.0,8
QU-003170,STR-B08,2024-06-29,246.73,0.0,8
QU-003171,STR-B08,2024-06-29,273.87,0.0,8
QU-003172,STR-B08,2024-06-29,417.16,0.0,6
QU-003173,STR-B08,2024-06-29,503.37,0.0,9
QU-003174,STR-B08,2024-06-29,242.17,19.37,5
QU-003175,STR-B08,2024-06-30,277.9,33.35,6
QU-003176,STR-B08,2024-06-30,476.42,0.0,8
QU-003177,STR-B08,2024-06-30,299.02,0.0,6
QU-003178,STR-B08,2024-06-30,140.57,11.25,6
QU-003179,STR-B08,2024-06-30,494.66,0.0,7
QU-003180,STR-B08,2024-06-30,289.5,34.74,7
QU-003181,STR-B08,2024-06-30,487.05,0.0,2
QU-003182,STR-B09,2024-04-01,250.84,0.0,6
QU-003183,STR-B09,2024-04-01,354.99,0.0,7
QU-003184,STR-B09,2024-04-02,91.19,0.0,7
QU-003185,STR-B09,2024-04-02,202.81,24.34,8
QU-003186,STR-B09,2024-04-02,355.45,0.0,9
QU-003187,STR-B09,2024-04-02,110.26,0.0,7
QU-003188,STR-B09,2024-04-02,265.11,0.0,7
QU-003189,STR-B09,2024-04-03,308.1,0.0,9
QU-003190,STR-B09,2024-04-03,249.65,0.0,2
QU-003191,STR-B09,2024-04-03,269.54,21.56,6
QU-003192,STR-B09,2024-04-04,459.34,0.0,1
QU-003193,STR-B09,2024-04-04,364.94,0.0,3
QU-003194,STR-B09,2024-04-05,165.16,0.0,4
QU-003195,STR-B09,2024-04-05,331.26,0.0,10
QU-003196,STR-B09,2024-04-05,441.32,0.0,5
QU-003197,STR-B09,2024-04-05,390.97,31.28,3
QU-003198,STR-B09,2024-04-05,476.15,38.09,4
QU-003199,STR-B09,2024-04-05,229.4,0.0,5
QU-003200,STR-B09,2024-04-06,203.33,16.27,2
QU-003201,STR-B09,2024-04-06,225.5,0.0,3
QU-003202,STR-B09,2024-04-06,379.36,0.0,5
QU-003203,STR-B09,2024-04-06,248.97,29.88,10
QU-003204,STR-B09,2024-04-06,193.37,23.2,6
QU-003205,STR-B09,2024-04-06,186.15,0.0,6
QU-003206,STR-B09,2024-04-06,305.1,0.0,10
QU-003207,STR-B09,2024-04-07,276.3,0.0,4
QU-003208,STR-B09,2024-04-07,495.91,59.51,6
QU-003209,STR-B09,2024-04-07,151.56,18.19,8
QU-003210,STR-B09,2024-04-07,370.48,0.0,2
QU-003211,STR-B09,2024-04-08,516.31,61.96,1
QU-003212,STR-B09,2024-04-08,118.27,0.0,8
QU-003213,STR-B09,2024-04-08,376.97,45.24,8
QU-003214,STR-B09,2024-04-09,419.44,0.0,2
QU-003215,STR-B09,2024-04-09,213.47,25.62,7
QU-003216,STR-B09,2024-04-09,192.69,15.42,1
QU-003217,STR-B09,2024-04-10,489.61,0.0,6
QU-003218,STR-B09,2024-04-10,377.86,0.0,6
QU-003219,STR-B09,2024-04-11,363.1,0.0,10
QU-003220,STR-B09,2024-04-11,371.4,0.0,1
QU-003221,STR-B09,2024-04-11,102.04,0.0,10
QU-003222,STR-B09,2024-04-11,301.02,36.12,4
QU-003223,STR-B09,2024-04-11,202.54,0.0,6
QU-003224,STR-B09,2024-04-12,162.25,0.0,5
QU-003225,STR-B09,2024-04-12,160.05,19.21,5
QU-003226,STR-B09,2024-04-12,439.87,52.78,3
QU-003227,STR-B09,2024-04-12,324.5,25.96,6
QU-003228,STR-B09,2024-04-12,206.72,0.0,8
QU-003229,STR-B09,2024-04-12,325.29,0.0,6
QU-003230,STR-B09,2024-04-13,104.98,0.0,5
QU-003231,STR-B09,2024-04-13,141.36,0.0,10
QU-003232,STR-B09,2024-04-13,110.71,0.0,8
QU-003233,STR-B09,2024-04-13,248.96,19.92,8
QU-003234,STR-B09,2024-04-13,511.99,40.96,10
QU-003235,STR-B09,2024-04-13,517.98,0.0,7
QU-003236,STR-B09,2024-04-14,480.52,38.44,10
QU-003237,STR-B09,2024-04-14,208.51,0.0,6
QU-003238,STR-B09,2024-04-14,441.0,0.0,9
QU-003239,STR-B09,2024-04-14,202.9,24.35,4
QU-003240,STR-B09,2024-04-15,454.57,0.0,6
QU-003241,STR-B09,2024-04-15,342.83,0.0,9
QU-003242,STR-B09,2024-04-15,506.84,40.55,8
QU-003243,STR-B09,2024-04-15,406.94,32.56,10
QU-003244,STR-B09,2024-04-15,356.33,0.0,3
QU-003245,STR-B09,2024-04-16,347.59,0.0,6
QU-003246,STR-B09,2024-04-16,257.13,0.0,10
QU-003247,STR-B09,2024-04-16,102.31,0.0,9
QU-003248,STR-B09,2024-04-16,367.35,29.39,7
QU-003249,STR-B09,2024-04-16,143.5,0.0,3
QU-003250,STR-B09,2024-04-17,242.27,0.0,3
QU-003251,STR-B09,2024-04-17,101.66,12.2,5
QU-003252,STR-B09,2024-04-17,247.14,29.66,7
QU-003253,STR-B09,2024-04-18,233.76,18.7,4
QU-003254,STR-B09,2024-04-18,392.68,47.12,5
QU-003255,STR-B09,2024-04-19,331.86,26.55,4
QU-003256,STR-B09,2024-04-19,177.94,0.0,10
QU-003257,STR-B09,2024-04-19,462.63,0.0,10
QU-003258,STR-B09,2024-04-19,387.87,0.0,9
QU-003259,STR-B09,2024-04-19,406.25,48.75,8
QU-003260,STR-B09,2024-04-20,138.59,16.63,2
QU-003261,STR-B09,2024-04-20,360.85,0.0,2
QU-003262,STR-B09,2024-04-20,399.97,0.0,8
QU-003263,STR-B09,2024-04-20,352.35,0.0,4
QU-003264,STR-B09,2024-04-21,130.32,0.0,3
QU-003265,STR-B09,2024-04-21,208.46,16.68,1
QU-003266,STR-B09,2024-04-21,377.74,0.0,3
QU-003267,STR-B09,2024-04-21,300.56,24.04,10
QU-003268,STR-B09,2024-04-21,268.99,0.0,9
QU-003269,STR-B09,2024-04-22,416.57,49.99,1
QU-003270,STR-B09,2024-04-22,451.92,0.0,4
QU-003271,STR-B09,2024-04-22,380.28,0.0,3
QU-003272,STR-B09,2024-04-22,406.64,48.8,3
QU-003273,STR-B09,2024-04-22,167.85,0.0,5
QU-003274,STR-B09,2024-04-23,313.2,0.0,6
QU-003275,STR-B09,2024-04-23,138.25,11.06,9
QU-003276,STR-B09,2024-04-23,423.81,50.86,2
QU-003277,STR-B09,2024-04-23,268.62,0.0,10
QU-003278,STR-B09,2024-04-24,294.6,0.0,5
QU-003279,STR-B09,2024-04-24,508.13,0.0,10
QU-003280,STR-B09,2024-04-24,344.22,0.0,3
QU-003281,STR-B09,2024-04-24,309.82,0.0,3
QU-003282,STR-B09,2024-04-25,418.89,33.51,1
QU-003283,STR-B09,2024-04-25,393.8,47.26,4
QU-003284,STR-B09,2024-04-25,456.3,0.0,4
QU-003285,STR-B09,2024-04-25,302.6,0.0,4
QU-003286,STR-B09,2024-04-26,105.01,0.0,6
QU-003287,STR-B09,2024-04-26,407.71,32.62,10
QU-003288,STR-B09,2024-04-26,163.34,0.0,8
QU-003289,STR-B09,2024-04-26,185.99,0.0,6
QU-003290,STR-B09,2024-04-26,313.84,0.0,7
QU-003291,STR-B09,2024-04-26,305.36,0.0,1
QU-003292,STR-B09,2024-04-27,360.11,0.0,3
QU-003293,STR-B09,2024-04-27,353.68,28.29,10
QU-003294,STR-B09,2024-04-27,269.94,0.0,5
QU-003295,STR-B09,2024-04-27,263.74,0.0,2
QU-003296,STR-B09,2024-04-28,499.82,0.0,1
QU-003297,STR-B09,2024-04-28,269.34,0.0,9
QU-003298,STR-B09,2024-04-28,148.87,0.0,3
QU-003299,STR-B09,2024-04-28,205.17,16.41,7
QU-003300,STR-B09,2024-04-28,276.06,0.0,4
QU-003301,STR-B09,2024-04-28,257.22,30.87,3
QU-003302,STR-B09,2024-04-28,140.0,0.0,6
QU-003303,STR-B09,2024-04-29,362.18,0.0,2
QU-003304,STR-B09,2024-04-29,193.12,0.0,10
QU-003305,STR-B09,2024-04-30,322.96,38.76,6
QU-003306,STR-B09,2024-04-30,101.64,0.0,10
QU-003307,STR-B09,2024-04-30,125.53,15.06,5
QU-003308,STR-B09,2024-04-30,308.76,37.05,10
QU-003309,STR-B09,2024-04-30,200.33,0.0,10
QU-003310,STR-B09,2024-05-01,406.17,32.49,3
QU-003311,STR-B09,2024-05-01,241.27,19.3,3
QU-003312,STR-B09,2024-05-01,373.25,0.0,5
QU-003313,STR-B09,2024-05-01,300.48,0.0,3
QU-003314,STR-B09,2024-05-02,282.54,0.0,7
QU-003315,STR-B09,2024-05-02,189.3,0.0,10
QU-003316,STR-B09,2024-05-03,494.77,39.58,6
QU-003317,STR-B09,2024-05-03,133.38,0.0,5
QU-003318,STR-B09,2024-05-03,201.2,16.1,6
QU-003319,STR-B09,2024-05-03,298.55,35.83,2
QU-003320,STR-B09,2024-05-04,407.87,0.0,6
QU-003321,STR-B09,2024-05-04,147.89,17.75,9
QU-003322,STR-B09,2024-05-04,319.68,25.57,5
QU-003323,STR-B09,2024-05-04,252.93,0.0,9
QU-003324,STR-B09,2024-05-04,352.46,0.0,5
QU-003325,STR-B09,2024-05-04,192.44,0.0,8
QU-003326,STR-B09,2024-05-05,156.76,0.0,10
QU-003327,STR-B09,2024-05-05,132.1,10.57,10
QU-003328,STR-B09,2024-05-05,355.51,28.44,6
QU-003329,STR-B09,2024-05-05,202.07,0.0,10
QU-003330,STR-B09,2024-05-05,182.3,14.58,8
QU-003331,STR-B09,2024-05-05,475.05,0.0,8
QU-003332,STR-B09,2024-05-06,519.41,0.0,3
QU-003333,STR-B09,2024-05-06,160.19,0.0,3
QU-003334,STR-B09,2024-05-07,507.4,0.0,4
QU-003335,STR-B09,2024-05-07,456.28,0.0,5
QU-003336,STR-B09,2024-05-07,415.63,0.0,5
QU-003337,STR-B09,2024-05-07,294.17,0.0,4
QU-003338,STR-B09,2024-05-08,482.91,0.0,8
QU-003339,STR-B09,2024-05-08,217.93,0.0,10
QU-003340,STR-B09,2024-05-08,297.7,0.0,8
QU-003341,STR-B09,2024-05-08,111.2,0.0,7
QU-003342,STR-B09,2024-05-08,191.57,0.0,10
QU-003343,STR-B09,2024-05-09,493.34,0.0,4
QU-003344,STR-B09,2024-05-09,501.1,0.0,2
QU-003345,STR-B09,2024-05-09,516.66,62.0,6
QU-003346,STR-B09,2024-05-09,483.91,0.0,8
QU-003347,STR-B09,2024-05-09,247.25,29.67,3
QU-003348,STR-B09,2024-05-10,496.0,0.0,2
QU-003349,STR-B09,2024-05-10,316.8,0.0,6
QU-003350,STR-B09,2024-05-10,467.98,0.0,9
QU-003351,STR-B09,2024-05-10,315.03,37.8,10
QU-003352,STR-B09,2024-05-10,393.51,47.22,9
QU-003353,STR-B09,2024-05-10,508.49,0.0,9
QU-003354,STR-B09,2024-05-10,142.66,0.0,10
QU-003355,STR-B09,2024-05-11,167.98,0.0,8
QU-003356,STR-B09,2024-05-11,441.7,53.0,4
QU-003357,STR-B09,2024-05-11,212.68,0.0,7
QU-003358,STR-B09,2024-05-11,199.74,0.0,10
QU-003359,STR-B09,2024-05-11,410.44,0.0,6
QU-003360,STR-B09,2024-05-11,170.87,0.0,4
QU-003361,STR-B09,2024-05-12,212.03,16.96,2
QU-003362,STR-B09,2024-05-12,420.52,33.64,3
QU-003363,STR-B09,2024-05-12,358.94,0.0,1
QU-003364,STR-B09,2024-05-12,446.32,53.56,4
QU-003365,STR-B09,2024-05-12,169.65,0.0,5
QU-003366,STR-B09,2024-05-13,446.02,0.0,1
